date,b_Average_Adjusted,b_perc_change,j_Average_Adjusted,j_perc_change,symbol,open,high,low,close,volume,adjusted,perc_change
2020-04-01,59.31177053973079,-31.68943040424485,58.277624977959526,-5.886242812663835,NVO,29.649999618530273,30.375,29.55500030517578,29.875,5072200,26.744525909423828,2.3817734628587868
2020-04-02,60.28812016174197,-30.564948733958047,59.774208280775284,-3.4693790913798503,NVO,29.270000457763672,29.774999618530273,29.010000228881836,29.655000686645508,3023400,26.54758071899414,1.6278398190372336
2020-04-03,60.00380481407046,-30.89240048877029,60.89180416531033,-1.6645500896750431,NVO,29.795000076293945,30.19499969482422,29.625,29.920000076293945,3951600,26.784809112548828,2.5359831800424004
2020-04-06,64.05166636034846,-26.230396212809932,62.11221059163412,0.3063098093057398,NVO,29.94499969482422,30.424999237060547,29.790000915527344,30.329999923706055,3250000,27.151845932006836,3.941051291159556
2020-04-07,64.08937574923038,-26.18696554449248,61.43749682108561,-0.7832995904659525,NVO,30.010000228881836,30.139999389648438,29.239999771118164,29.270000457763672,7768800,26.20292091369629,0.3084340375601423
2020-04-08,67.20034264028072,-22.604001853013564,61.86705928378635,-0.08959017237108341,NVO,29.53499984741211,30.094999313354492,29.21500015258789,29.81999969482422,7711200,26.69529151916504,2.193297353499856
2020-04-09,67.9062735028565,-21.790966954898845,62.43266826205783,0.8238236131795776,NVO,30.204999923706055,30.364999771118164,29.770000457763672,30,6012000,26.856428146362305,2.810150825427226
2020-04-13,66.7716187722981,-23.097771830788393,61.868368784586586,-0.0874754321016065,NVO,30.135000228881836,30.225000381469727,29.18000030517578,29.420000076293945,7375400,26.337202072143555,0.8224810313651028
2020-04-14,74.52805675938725,-14.164524819096371,63.863512674967446,3.1345242242693563,NVO,29.704999923706055,30.155000686645508,29.545000076293945,29.895000457763672,11586600,26.76243019104004,2.4503135488058785
2020-04-15,70.91459553316236,-18.326221432254318,63.56189325120714,2.6474326994946673,NVO,30.204999923706055,30.204999923706055,29.6299991607666,29.924999237060547,11505400,26.789283752441406,2.55311272533183
2020-04-16,69.98329012468457,-19.39882476784534,64.78447129991319,4.621799596944673,NVO,30.614999771118164,30.920000076293945,30.459999084472656,30.834999084472656,7156000,27.603931427001953,5.671697588319198
2020-04-17,71.78394951298833,-17.324968814066693,65.19753117031522,5.288858633093637,NVO,31.270000457763672,31.604999542236328,31.125,31.53499984741211,2620000,28.230579376220703,8.070593294870958
2020-04-20,70.32029530033469,-19.010689069047473,65.21678076850043,5.319945212381006,NVO,32.09000015258789,32.47999954223633,31.885000228881836,32.05500030517578,5325200,28.69609260559082,9.852642831091805
2020-04-21,67.81837137788534,-21.892205615805697,63.581225077311196,2.678652070370422,NVO,32.08000183105469,32.22999954223633,31.809999465942383,32.04999923706055,3611600,28.69161605834961,9.835505984205916
2020-04-22,68.80271729081869,-20.75851445501514,64.18123584323459,3.6476220233370777,NVO,32.150001525878906,32.45500183105469,32.095001220703125,32.29499816894531,2995800,28.91094207763672,10.675116560860449
2020-04-23,69.65625765174627,-19.775474702578936,63.21786965264214,2.0918617846829433,NVO,32.150001525878906,32.57500076293945,31.96500015258789,31.989999771118164,2307800,28.637901306152344,9.629878424768183
2020-04-24,70.60813885182142,-18.679173810312243,64.20404434204102,3.6844559457779376,NVO,32.185001373291016,32.52000045776367,32.18000030517578,32.45500183105469,1641800,29.05417823791504,11.223444550033642
2020-04-27,71.28019382804632,-17.905154457866303,64.80439164903429,4.653969385967108,NVO,32.625,32.70500183105469,32.32500076293945,32.56999969482422,1957000,29.157127380371094,11.617548218830306
2020-04-28,69.494858764112,-19.961361076330558,64.83365101284451,4.7012209454143745,NVO,32.91999816894531,32.939998626708984,32.27000045776367,32.29499816894531,3160800,28.91094207763672,10.675116560860449
2020-04-29,71.14845221117139,-18.0568839511237,63.75452126397027,2.958511711851891,NVO,31.600000381469727,31.709999084472656,31.315000534057617,31.520000457763672,2516600,28.217153549194336,8.01919735740621
2020-04-30,70.07881082966924,-19.288811633752175,63.617161432902016,2.73668644369211,NVO,31.735000610351562,31.975000381469727,31.53499984741211,31.665000915527344,2128000,28.34695816040039,8.516107504325284
2020-05-01,67.60195289924741,-22.14145916889093,63.160861333211265,1.99979785560888,NVO,32,32.060001373291016,31.415000915527344,31.71500015258789,2229200,28.3917179107666,8.687454068394784
2020-05-04,68.17292317003012,-21.48386112276141,62.99234284294976,1.7276538161075117,NVO,31.7450008392334,31.829999923706055,31.450000762939453,31.809999465942383,2081400,28.476762771606445,9.013017651244356
2020-05-05,68.9722264893353,-20.56328727165812,63.175241470336914,2.0230206402415027,NVO,31.155000686645508,31.780000686645508,31.149999618530273,31.565000534057617,3808400,28.25743865966797,8.173414376186281
2020-05-06,67.96959705650806,-21.718035933292125,63.02167786492242,1.7750275575059278,NVO,31.360000610351562,31.4950008392334,30.889999389648438,30.989999771118164,3289800,27.74268913269043,6.202881429010046
2020-05-07,70.24737827852368,-19.094669082589636,62.89342943827311,1.5679164871784117,NVO,31.594999313354492,31.614999771118164,31.094999313354492,31.155000686645508,2023400,27.890396118164062,6.768324360279754
2020-05-08,70.85077415779233,-18.399725805235235,64.0555460188124,3.4446428933354136,NVO,31.344999313354492,31.4950008392334,31.235000610351562,31.3799991607666,1517400,28.091821670532227,7.5394094541801095
2020-05-11,70.33822708576918,-18.990036667917785,64.32070032755534,3.8728461401157652,NVO,31.420000076293945,32.06999969482422,31.239999771118164,31.989999771118164,3746200,28.637901306152344,9.629878424768183
2020-05-12,68.64673971757293,-20.938156990984353,64.51645914713542,4.188981157975652,NVO,31.524999618530273,31.774999618530273,31.25,31.270000457763672,2190000,27.99334716796875,7.162435330672875
2020-05-13,67.19003367051482,-22.615874902667045,64.48335923088922,4.13552740996011,NVO,31.520000457763672,31.825000762939453,31.354999542236328,31.625,4197400,28.3111515045166,8.379034634027557
2020-05-14,68.16756029427052,-21.49003765558914,63.89265018039279,3.181578992058587,NVO,32.1150016784668,32.255001068115234,31.719999313354492,32.14500045776367,3059600,28.776660919189453,10.161069567055488
2020-05-15,68.97248382866383,-20.56299088873191,64.50907770792644,4.177060717194647,NVO,31.954999923706055,32.130001068115234,31.78499984741211,31.954999923706055,1692800,28.606571197509766,9.509942401356344
2020-05-18,71.08870022371411,-18.12570152747561,64.40993309020996,4.016949997484833,NVO,31.68000030517578,32.11000061035156,31.540000915527344,31.889999389648438,2047400,28.54837989807129,9.287177995032723
2020-05-19,70.13323702290654,-19.226127882666404,62.97141816880968,1.6938621215765708,NVO,32.435001373291016,32.75,32.1349983215332,32.23500061035156,4363200,28.857229232788086,10.469496303019174
2020-05-20,71.51262445747852,-17.637459385816854,62.891236199273,1.564374579580291,NVO,32.915000915527344,33.0099983215332,32.345001220703125,32.435001373291016,4219600,29.036273956298828,11.15490446408655
2020-05-21,70.20298134163022,-19.145801935645636,61.91229014926486,-0.01654590036054736,NVO,32.5,32.54499816894531,31.989999771118164,32.40999984741211,2183400,29.013896942138672,11.069242134446485
2020-05-22,70.91450582817197,-18.326324747311904,62.206567976209854,0.4586895259491607,NVO,32.255001068115234,32.439998626708984,32.11000061035156,32.415000915527344,1612000,29.018369674682617,11.086364378139459
2020-05-26,71.92119654268026,-17.16689862516041,61.9274230533176,0.007892543349142819,NVO,32.29999923706055,32.30500030517578,31.670000076293945,31.700000762939453,3069800,28.378292083740234,8.636058130930037
2020-05-27,72.8439656123519,-16.104126764178964,62.85862498813205,1.5117100516750213,NVO,31.21500015258789,31.399999618530273,30.764999389648438,31.395000457763672,2637000,28.10525131225586,7.590819994837772
2020-05-28,73.2582321986556,-15.627007531059133,63.67849985758463,2.83574315043019,NVO,32.084999084472656,32.779998779296875,32.064998626708984,32.47999954223633,3234600,29.076560974121094,11.309128784463079
2020-05-29,73.7110394127667,-15.105500274885156,64.53194279140897,4.2139860194140955,NVO,32.77000045776367,32.9900016784668,32.20500183105469,32.970001220703125,3246400,29.515213012695312,12.988349937772146
2020-06-01,73.1428982205689,-15.759840013805034,65.07676357693143,5.093828517090807,NVO,33,33.04999923706055,32.595001220703125,32.849998474121094,2149600,29.407785415649414,12.577102120493135
2020-06-02,73.52065556123853,-15.324769219672618,65.06797917683919,5.0796424053947655,NVO,32.595001220703125,32.689998626708984,32.375,32.57500076293945,1619400,29.16160774230957,11.634699668909109
2020-06-03,74.14908995106816,-14.600988581661367,64.36728689405653,3.948079762102641,NVO,32.23500061035156,32.4900016784668,32.15999984741211,32.35499954223633,1812400,28.96465492248535,10.880736818701726
2020-06-04,73.23573944717646,-15.652912889326718,63.33198271857368,2.276145364925696,NVO,32.48500061035156,32.724998474121094,32.064998626708984,32.16999816894531,2451000,28.799039840698242,10.246739198292012
2020-06-05,75.8915853947401,-12.594121223090374,63.5654182434082,2.6531252832302563,NVO,32.5,32.5,32.005001068115234,32.244998931884766,1760800,28.866182327270508,10.503769996790949
2020-06-08,76.19915691763163,-12.23988485939795,64.87709278530545,4.771375973638714,NVO,32.1349983215332,32.2599983215332,31.954999923706055,32.15999984741211,2490600,28.790088653564453,10.212472806116693
2020-06-09,75.75075556337833,-12.756317797376626,64.60712581210666,4.335400654228558,NVO,32.29999923706055,32.64500045776367,32.220001220703125,32.314998626708984,2063800,28.92884635925293,10.74365664680754
2020-06-10,74.88462179899216,-13.75386162810247,64.75139596727159,4.568385549507095,NVO,33.095001220703125,33.369998931884766,32.97999954223633,33.279998779296875,4576600,29.792724609375,14.050703015960925
2020-06-11,70.2787263020873,-19.058564927784513,62.502271228366425,0.9362269012882259,NVO,33.369998931884766,33.47999954223633,32.10499954223633,32.209999084472656,4250400,28.83485221862793,10.38383397337911
2020-06-12,71.45858185738325,-17.699701344897655,62.44174491034614,0.8384816826085162,NVO,33.025001525878906,33.04999923706055,31.93000030517578,32.30500030517578,3381000,28.91989517211914,10.709390254632224
2020-06-15,72.22196292132139,-16.820499884180904,63.38705507914225,2.3650828734848446,NVO,32.27000045776367,32.75,32.02000045776367,32.689998626708984,4457400,29.264554977416992,12.028796036109316
2020-06-16,73.75630899518728,-15.053362378269158,64.31560897827148,3.8646240135202112,NVO,32.91999816894531,33.025001525878906,32.435001373291016,32.64500045776367,4950600,29.22426986694336,11.874579017329244
2020-06-17,73.79505874961615,-15.008733499841762,64.83888414171007,4.709672034825948,NVO,33.09000015258789,33.619998931884766,33.0099983215332,33.36000061035156,2144800,29.864349365234375,14.324892566135123
2020-06-18,73.5290528088808,-15.315097939178699,64.86379665798611,4.749903779146622,NVO,33.064998626708984,33.154998779296875,32.834999084472656,33.029998779296875,1951400,29.568925857543945,13.193970195613419
2020-06-19,71.51734079420567,-17.6320274851114,64.65340020921495,4.410130147324532,NVO,34.01499938964844,34.01499938964844,33.4900016784668,33.775001525878906,3945800,30.235862731933594,15.747097524138166
2020-06-22,71.00869686156511,-18.217843022970385,64.64600202772353,4.398182669080949,NVO,33.775001525878906,34.03499984741211,33.505001068115234,33.970001220703125,2292400,30.41042709350586,16.41535423512674
2020-06-23,71.36985114961863,-17.8018943014201,64.08203252156575,3.4874165013850544,NVO,33.81999969482422,34.36000061035156,33.80500030517578,33.970001220703125,2480400,30.41042709350586,16.41535423512674
2020-06-24,68.33090601116419,-21.301909079077348,63.28702396816678,2.203540537243697,NVO,33.599998474121094,33.77000045776367,33.07500076293945,33.26499938964844,2408400,29.7793025970459,13.999321681689093
2020-06-25,68.22860468178988,-21.41973159586229,63.62420082092285,2.7480544988451974,NVO,33.08000183105469,33.63999938964844,32.880001068115234,33.625,1846800,30.101577758789062,15.233035927140289
2020-06-26,67.55314496904612,-22.197672252440793,62.382171842787,0.7422758880641147,NVO,33.3650016784668,33.474998474121094,32.904998779296875,33.02000045776367,2223800,29.559974670410156,13.159703803438102
2020-06-29,68.88062814623117,-20.668782941986805,63.352913326687286,2.3099466423547694,NVO,33.084999084472656,33.130001068115234,32.70000076293945,32.779998779296875,1971400,29.34511947631836,12.337208168880084
2020-06-30,69.98737705498934,-19.394117767287508,64.04024675157335,3.4199357862317163,NVO,32.369998931884766,32.82500076293945,32.279998779296875,32.7400016784668,2995400,29.309316635131836,12.200149901775275
2020-07-01,70.26202575862408,-19.0777992825534,63.963006337483726,3.2951986237370314,NVO,32.400001525878906,32.96500015258789,32.38999938964844,32.84000015258789,2704600,29.398836135864258,12.542843029914275
2020-07-02,70.79495735093951,-18.46401115423823,64.17646768358019,3.6399218224432572,NVO,33.119998931884766,33.34000015258789,32.90999984741211,33.18000030517578,2748200,29.70320701599121,13.708017189418381
2020-07-06,71.28366972133517,-17.90115120103794,64.51739671495226,4.190495255880183,NVO,32.86000061035156,33.154998779296875,32.76499938964844,32.959999084472656,1973200,29.506263732910156,12.954090847193283
2020-07-07,70.35910062864423,-18.965996185054085,64.60365189446344,4.329790551866178,NVO,32.349998474121094,32.78499984741211,32.34000015258789,32.529998779296875,3192600,29.121318817138672,11.480468046936123
2020-07-08,70.57759804651141,-18.71434827547582,64.58718554178874,4.3031986940481275,NVO,32.76499938964844,32.94499969482422,32.654998779296875,32.939998626708984,1555000,29.48835563659668,12.885536158053275
2020-07-09,69.88556841760874,-19.51137284070633,64.04702928331163,3.430889038794315,NVO,32.96500015258789,33.095001220703125,32.584999084472656,32.80500030517578,1758800,29.367504119873047,12.42289970490598
2020-07-10,70.34805728122592,-18.978715032350728,65.09828821818034,5.128589111071966,NVO,32.8849983215332,32.915000915527344,32.435001373291016,32.720001220703125,1613200,29.291406631469727,12.131587911038809
2020-07-13,70.69662768393755,-18.577259426881945,64.96042611863878,4.905952719034744,NVO,32.69499969482422,33.165000915527344,32.52000045776367,32.57500076293945,2062600,29.16160774230957,11.634699668909109
2020-07-14,72.46672377735376,-16.538603839969646,66.05761188930936,6.677821000375034,NVO,32.41999816894531,32.790000915527344,32.279998779296875,32.744998931884766,1614000,29.31378936767578,12.217272145468245
2020-07-15,74.6974962130189,-13.96937796233853,65.56647300720215,5.884670532877792,NVO,33.095001220703125,33.29499816894531,32.90999984741211,33.29499816894531,2514200,29.806156158447266,14.102120858215045
2020-07-16,74.02325800806284,-14.74591178361293,65.81336296929254,6.283378303706709,NVO,33.04999923706055,33.130001068115234,32.72999954223633,32.83000183105469,1759400,29.389883041381836,12.5085693361425
2020-07-17,76.57280085608363,-11.809551554062539,66.28272586398654,7.041362273037696,NVO,33.28499984741211,33.69499969482422,33.27000045776367,33.584999084472656,1711000,30.06576919555664,15.095955755246107
2020-07-20,76.9499589651823,-11.375170907089101,65.54891098870172,5.856309261369321,NVO,34.30500030517578,34.400001525878906,33.91999816894531,34.22999954223633,2085200,30.64318084716797,17.306368050842476
2020-07-21,76.9014292806387,-11.43106352946927,66.00772306654189,6.5972544955788,NVO,34.314998626708984,34.435001373291016,34.154998779296875,34.165000915527344,2139800,30.58499526977539,17.08362554930823
2020-07-22,78.3763448446989,-9.73237334757515,66.63283390469022,7.606759080896307,NVO,34.45000076293945,34.47999954223633,34.064998626708984,34.255001068115234,2043400,30.665563583374023,17.392052285271912
2020-07-23,78.63760228082538,-9.431477857345753,67.16759872436523,8.470361988706268,NVO,33.915000915527344,33.95500183105469,33.185001373291016,33.209999084472656,2131600,29.73006248474121,13.81082366754079
2020-07-24,77.97023476660252,-10.200098564693022,66.8160154554579,7.902582803923278,NVO,33.2599983215332,33.26499938964844,32.90999984741211,33.084999084472656,2268000,29.618162155151367,13.38245360656881
2020-07-27,78.23080216348171,-9.899997806665949,67.4532699584961,8.931698448017478,NVO,33.54499816894531,33.79499816894531,33.43000030517578,33.70500183105469,1854000,30.173198699951172,15.507210874121572
2020-07-28,77.66433613747358,-10.552408222695233,67.80855369567871,9.505453596523616,NVO,33.755001068115234,33.8849983215332,33.55500030517578,33.63999938964844,1355800,30.115007400512695,15.284446467797952
